Item ID,Item meta,Has NBT,Display Name
3591,7,false,Bald Cypress Slab
3592,0,false,Red Cobblestone Slab
3592,1,false,Red Rock Slab
3592,2,false,Red Rock Brick Slab
3700,0,true,Fir Wood Planks
3700,1,true,Cedar Wood Planks
3700,2,true,Hemlock Wood Planks
3700,3,true,Cypress Wood Planks
3700,4,true,Fig Wood Planks
3700,5,true,Beech Wood Planks
3700,6,true,Alder Wood Planks
3700,7,true,Hazel Wood Planks
3700,8,true,Hornbeam Wood Planks
3700,9,true,Box Wood Planks
3700,10,true,Butternut Wood Planks
3700,11,true,Hickory Wood Planks
3700,12,true,Whitebeam Wood Planks
3700,13,true,Elm Wood Planks
3700,14,true,Apple Wood Planks
3700,15,true,Yew Wood Planks
3700,16,true,Pear Wood Planks
3700,17,true,Hawthorn Wood Planks
3700,18,true,Rowan Wood Planks
3700,19,true,Elder Wood Planks
3700,20,true,Maclura Wood Planks
3700,21,true,Syzgium Wood Planks
3700,22,true,Brazilwood Wood Planks
3700,23,true,Logwood Wood Planks
3700,24,true,Iroko Wood Planks
3700,25,true,Locust Wood Planks
3700,26,true,Eucalyptus Wood Planks
3700,27,true,Purpleheart Wood Planks
3700,28,true,Ash Wood Planks
3700,29,true,Holly Wood Planks
3700,30,true,Olive Wood Planks
3700,31,true,Sweetgum Wood Planks
3700,32,true,Rosewood Wood Planks
3700,33,true,Gingko Wood Planks
3700,34,true,Pink Ivory Wood Planks
3701,32,true,Fir Fence
3701,33,true,Cedar Fence
3701,34,true,Hemlock Fence
3701,35,true,Cypress Fence
3701,36,true,Fig Fence
3701,37,true,Beech Fence
3701,38,true,Alder Fence
3701,39,true,Hazel Fence
3701,40,true,Hornbeam Fence
3701,41,true,Box Fence
3701,42,true,Butternut Fence
3701,43,true,Hickory Fence
3701,44,true,Whitebeam Fence
3701,45,true,Elm Fence
3701,46,true,Apple Fence
3701,47,true,Yew Fence
3701,48,true,Pear Fence
3701,49,true,Hawthorn Fence
3701,50,true,Rowan Fence
3701,51,true,Elder Fence
3701,52,true,Maclura Fence
3701,53,true,Syzgium Fence
3701,54,true,Brazilwood Fence
3701,55,true,Logwood Fence
3701,56,true,Iroko Fence
3701,57,true,Locust Fence
3701,58,true,Eucalyptus Fence
3701,59,true,Purpleheart Fence
3701,60,true,Ash Fence
3701,61,true,Holly Fence
3701,62,true,Olive Fence
3701,63,true,Sweetgum Fence
3701,64,true,Rosewood Fence
3701,65,true,Gingko Fence
3701,66,true,Pink Ivory Fence
3701,192,true,Redwood Fence
3701,193,true,Scottish Fir Fence
3701,194,true,Excel Acacia Fence
3701,0,true,Oak Fence
3701,1,true,Spruce Fence
3701,2,true,Birch Fence
3701,3,true,Jungle Fence
3702,0,false,Fir Stairs
3702,1,false,Cedar Stairs
3702,2,false,Hemlock Stairs
3702,3,false,Cypress Stairs
3702,4,false,Fig Stairs
3702,5,false,Beech Stairs
3702,6,false,Alder Stairs
3702,7,false,Hazel Stairs
3702,8,false,Hornbeam Stairs
3702,9,false,Box Stairs
3702,10,false,Butternut Stairs
3702,11,false,Hickory Stairs
3702,12,false,Whitebeam Stairs
3702,13,false,Elm Stairs
3702,14,false,Apple Stairs
3702,15,false,Yew Stairs
3702,16,false,Pear Stairs
3702,17,false,Hawthorn Stairs
3702,18,false,Rowan Stairs
3702,19,false,Elder Stairs
3702,20,false,Maclura Stairs
3702,21,false,Syzgium Stairs
3702,22,false,Brazilwood Stairs
3702,23,false,Logwood Stairs
3702,24,false,Iroko Stairs
3702,25,false,Locust Stairs
3702,26,false,Eucalyptus Stairs
3702,27,false,Purpleheart Stairs
3702,28,false,Ash Stairs
3702,29,false,Holly Stairs
3702,30,false,Olive Stairs
3702,31,false,Sweetgum Stairs
3702,32,false,Rosewood Stairs
3702,33,false,Gingko Stairs
3702,34,false,Pink Ivory Stairs
3703,16387,true,Thin Barred Wooden Tile
3703,16387,true,Thin Barred Corner Wooden Tile
3703,16387,true,Thin T Section Wooden Tile
3703,16387,true,Thin Crossed Wooden Tile
3703,16387,true,Thin Barred End Wooden Tile
3703,16387,true,Ornate Thin Barred Wooden Tile
3703,16387,true,Barred Wooden Tile
3703,16387,true,Barred Corner Wooden Tile
3703,16387,true,T Section Wooden Tile
3703,16387,true,Crossed Wooden Tile
3703,16387,true,Barred End Wooden Tile
3703,16387,true,Overlapped Barred Wooden Tile
3703,16387,true,Ornate Barred Wooden Tile
3703,16387,true,Thick Barred Wooden Tile
3703,16387,true,Thick Barred Corner Wooden Tile
3703,16387,true,Thick T Section Wooden Tile
3703,16387,true,Thick Crossed Wooden Tile
3703,16387,true,Thick Barred End Wooden Tile
3703,16387,true,Thin Curved Barred Corner Wooden Tile
3703,16387,true,Curved Barred Corner Wooden Tile
3703,16387,true,Thin Curved T Section Wooden Tile
3703,16387,true,Curved T Section Wooden Tile
3703,16387,true,Thin Curved Crossed Wooden Tile
3703,16387,true,Split Barred Wooden Tile
3703,16387,true,Split Barred Corner Wooden Tile
3703,16387,true,Split Barred T Section Wooden Tile
3703,16387,true,Split Crossed Wooden Tile
3703,16387,true,Split Barred End Wooden Tile
3703,16387,true,Overlapped Split Barred Wooden Tile
3703,16387,true,Full Chequered Wooden Tile
3703,16387,true,Chequered Wooden Tile
3703,16387,true,Full Tiled Wooden Tile
3703,16387,true,Tiled Wooden Tile
3703,16387,true,Striped Wooden Tile
3703,16387,true,Thin Striped Wooden Tile
3703,16387,true,Thin Striped Corner Wooden Tile
3703,16387,true,Striped Corner Wooden Tile
3703,16387,true,Ornate Striped Corner Wooden Tile
3703,16387,true,Halved Wooden Tile
3703,16387,true,Cornered Wooden Tile
3703,16387,true,Thick Cornered Wooden Tile
3703,16387,true,Edged Wooden Tile
3703,16387,true,Thin Cornered Wooden Tile
3703,16387,true,Thin Edged Wooden Tile
3703,16387,true,Very Thin Cornered Wooden Tile
3703,16387,true,Thin Curved Corner Wooden Tile
3703,16387,true,Curved Corner Wooden Tile
3703,16387,true,Blank Wooden Tile
3703,16387,true,Octagon Wooden Tile
3703,16387,true,Diamond Wooden Tile
3703,16387,true,Ringed Wooden Tile
3703,16387,true,Squared Wooden Tile
3703,16387,true,Multiply Wooden Tile
3703,16387,true,Plus Wooden Tile
3703,16387,true,Circle Wooden Tile
3703,16387,true,Emblem 1 Wooden Tile
3703,16387,true,Emblem 2 Wooden Tile
3703,16387,true,Emblem 3 Wooden Tile
3703,16387,true,Emblem 4 Wooden Tile
3703,16387,true,Emblem 5 Wooden Tile
3703,16387,true,Creeper Wooden Tile
3703,16387,true,Thin Saltire Wooden Tile
3703,16387,true,Diagonal Wooden Tile
3703,16387,true,Diagonal Corner Wooden Tile
3703,16387,true,Diagonal T Section Wooden Tile
3703,16387,true,Diagonal Curved Corner Wooden Tile
3703,16387,true,Diagonal Curved T Section Wooden Tile
3703,16387,true,Saltire Wooden Tile
3703,16387,true,Thick Diagonal Wooden Tile
3703,16387,true,Thick Saltire Wooden Tile
3703,16387,true,Diagonal Halved Wooden Tile
3703,16387,true,Cornered Diagonal Wooden Tile
3703,16387,true,Opposite Cornered Diagonal Wooden Tile
3703,16387,true,Thick Cornered Diagonal Wooden Tile
3704,0,true,Apple Wood
3704,1,true,Fig Wood
3704,2,true,Butternut Wood
3704,3,true,Cherry Wood
3704,4,true,Whitebeam Wood
3704,5,true,Rowan Wood
3704,6,true,Hemlock Wood
3704,7,true,Ash Wood
3704,8,true,Alder Wood
3704,9,true,Beech Wood
3704,10,true,Hawthorn Wood
3704,11,true,Banana Wood
3704,12,true,Yew Wood
3704,13,true,Cypress Wood
3704,14,true,Fir Wood
3704,15,true,Hazel Wood
3704,16,true,Hickory Wood
3704,17,true,Elm Wood
3704,18,true,Elder Wood
3704,19,true,Holly Wood
3704,20,true,Hornbeam Wood
3704,21,true,Cedar Wood
3704,22,true,Olive Wood
3704,23,true,Sweetgum Wood
3704,24,true,Locust Wood
3704,25,true,Pear Wood
3704,26,true,Maclura Wood
3704,27,true,Brazilwood Wood
3704,28,true,Logwood Wood
3704,29,true,Rosewood Wood
3704,30,true,Purpleheart Wood
3704,31,true,Iroko Wood
3704,32,true,Gingko Wood
3704,33,true,Eucalyptus Wood
3704,34,true,Eucalyptus Wood
3704,35,true,Box Wood
3704,36,true,Syzgium Wood
3704,37,true,Eucalyptus Wood
3704,38,true,Cinnamon Wood
3704,39,true,Pink Ivory Wood
3705,0,false,Lumbermill
3705,1,false,Woodworker
3705,2,false,Panelworker
3706,0,false,Blank Wooden Panel
3706,1,false,Blank Wooden Panel
3706,2,false,Blank Wooden Panel
3706,3,false,Blank Wooden Panel
3706,4,false,Blank Wooden Panel
3707,0,true,Fir Wood Slab
3707,1,true,Cedar Wood Slab
3707,2,true,Hemlock Wood Slab
3707,3,true,Cypress Wood Slab
3707,4,true,Fig Wood Slab
3707,5,true,Beech Wood Slab
3707,6,true,Alder Wood Slab
3707,7,true,Hazel Wood Slab
3707,8,true,Hornbeam Wood Slab
3707,9,true,Box Wood Slab
3707,10,true,Butternut Wood Slab
3707,11,true,Hickory Wood Slab
3707,12,true,Whitebeam Wood Slab
3707,13,true,Elm Wood Slab
3707,14,true,Apple Wood Slab
3707,15,true,Yew Wood Slab
3707,16,true,Pear Wood Slab
3707,17,true,Hawthorn Wood Slab
3707,18,true,Rowan Wood Slab
3707,19,true,Elder Wood Slab
3707,20,true,Maclura Wood Slab
3707,21,true,Syzgium Wood Slab
3707,22,true,Brazilwood Wood Slab
3707,23,true,Logwood Wood Slab
3707,24,true,Iroko Wood Slab
3707,25,true,Locust Wood Slab
3707,26,true,Eucalyptus Wood Slab
3707,27,true,Purpleheart Wood Slab
3707,28,true,Ash Wood Slab
3707,29,true,Holly Wood Slab
3707,30,true,Olive Wood Slab
3707,31,true,Sweetgum Wood Slab
3707,32,true,Rosewood Wood Slab
3707,33,true,Gingko Wood Slab
3707,34,true,Pink Ivory Wood Slab
3708,0,false,Fir Wood Slab
3708,1,false,Cedar Wood Slab
3708,2,false,Hemlock Wood Slab
3708,3,false,Cypress Wood Slab
3708,4,false,Fig Wood Slab
3708,5,false,Beech Wood Slab
3708,6,false,Alder Wood Slab
3708,7,false,Hazel Wood Slab
3708,8,false,Hornbeam Wood Slab
3708,9,false,Box Wood Slab
3708,10,false,Butternut Wood Slab
3708,11,false,Hickory Wood Slab
3708,12,false,Whitebeam Wood Slab
3708,13,false,Elm Wood Slab
3708,14,false,Apple Wood Slab
3708,15,false,Yew Wood Slab
3709,32,true,Fir Gate
3709,33,true,Cedar Gate
3709,34,true,Hemlock Gate
3709,35,true,Cypress Gate
3709,36,true,Fig Gate
3709,37,true,Beech Gate
3709,38,true,Alder Gate
3709,39,true,Hazel Gate
3709,40,true,Hornbeam Gate
3709,41,true,Box Gate
3709,42,true,Butternut Gate
3709,43,true,Hickory Gate
3709,44,true,Whitebeam Gate
3709,45,true,Elm Gate
3709,46,true,Apple Gate
3709,47,true,Yew Gate
3709,48,true,Pear Gate
3709,49,true,Hawthorn Gate
3709,50,true,Rowan Gate
3709,51,true,Elder Gate
3709,52,true,Maclura Gate
3709,53,true,Syzgium Gate
3709,54,true,Brazilwood Gate
3709,55,true,Logwood Gate
3709,56,true,Iroko Gate
3709,57,true,Locust Gate
3709,58,true,Eucalyptus Gate
3709,59,true,Purpleheart Gate
3709,60,true,Ash Gate
3709,61,true,Holly Gate
3709,62,true,Olive Gate
3709,63,true,Sweetgum Gate
3709,64,true,Rosewood Gate
3709,65,true,Gingko Gate
3709,66,true,Pink Ivory Gate
3709,128,true,Larch Gate
3709,129,true,Teak Gate
3709,130,true,Acacia Gate
3709,131,true,Lime Gate
3709,132,true,Chestnut Gate
3709,133,true,Wenge Gate
3709,134,true,Baobab Gate
3709,135,true,Sequoia Gate
3709,136,true,Kapok Gate
3709,137,true,Ebony Gate
3709,138,true,Mahogany Gate
3709,139,true,Balsa Gate
3709,140,true,Willow Gate
3709,141,true,Walnut Gate
3709,142,true,Greenheart Gate
3709,143,true,Cherry Gate
3709,144,true,Mahoe Gate
3709,145,true,Poplar Gate
3709,146,true,Palm Gate
3709,147,true,Papaya Gate
3709,148,true,Pine Gate
3709,149,true,Plum Gate
3709,150,true,Maple Gate
3709,151,true,Citrus Gate
3709,192,true,Redwood Gate
3709,193,true,Scottish Fir Gate
3709,194,true,Excel Acacia Gate
3709,0,true,Oak Gate
3709,1,true,Spruce Gate
3709,2,true,Birch Gate
3709,3,true,Jungle Gate
3710,32,true,Fir Wood Door
3710,33,true,Cedar Wood Door
3710,34,true,Hemlock Wood Door
3710,35,true,Cypress Wood Door
3710,36,true,Fig Wood Door
3710,37,true,Beech Wood Door
3710,38,true,Alder Wood Door
3710,39,true,Hazel Wood Door
3710,40,true,Hornbeam Wood Door
3710,41,true,Box Wood Door
3710,42,true,Butternut Wood Door
3710,43,true,Hickory Wood Door
3710,44,true,Whitebeam Wood Door
3710,45,true,Elm Wood Door
3710,46,true,Apple Wood Door
3710,47,true,Yew Wood Door
3710,48,true,Pear Wood Door
3710,49,true,Hawthorn Wood Door
3710,50,true,Rowan Wood Door
3710,51,true,Elder Wood Door
3710,52,true,Maclura Wood Door
3710,53,true,Syzgium Wood Door
3710,54,true,Brazilwood Wood Door
3710,55,true,Logwood Wood Door
3710,56,true,Iroko Wood Door
3710,57,true,Locust Wood Door
3710,58,true,Eucalyptus Wood Door
3710,59,true,Purpleheart Wood Door
3710,60,true,Ash Wood Door
3710,61,true,Holly Wood Door
3710,62,true,Olive Wood Door
3710,63,true,Sweetgum Wood Door
3710,64,true,Rosewood Wood Door
3710,65,true,Gingko Wood Door
3710,66,true,Pink Ivory Wood Door
3710,128,true,Larch Wood Door
3710,129,true,Teak Wood Door
3710,130,true,Acacia Wood Door
3710,131,true,Lime Wood Door
3710,132,true,Chestnut Wood Door
3710,133,true,Wenge Wood Door
3710,134,true,Baobab Wood Door
3710,135,true,Sequoia Wood Door
3710,136,true,Kapok Wood Door
3710,137,true,Ebony Wood Door
3710,138,true,Mahogany Wood Door
3710,139,true,Balsa Wood Door
3710,140,true,Willow Wood Door
3710,141,true,Walnut Wood Door
3710,142,true,Greenheart Wood Door
3710,143,true,Cherry Wood Door
3710,144,true,Mahoe Wood Door
3710,145,true,Poplar Wood Door
3710,146,true,Palm Wood Door
3710,147,true,Papaya Wood Door
3710,148,true,Pine Wood Door
3710,149,true,Plum Wood Door
3710,150,true,Maple Wood Door
3710,151,true,Citrus Wood Door
3710,192,true,Redwood Wood Door
3710,193,true,Scottish Fir Wood Door
3710,194,true,Excel Acacia Wood Door
3710,0,true,Oak Wood Door
3710,1,true,Spruce Wood Door
3710,2,true,Birch Wood Door
3710,3,true,Jungle Wood Door
3767,0,false,Uranium Ore
3768,0,false,Radioactive Material
3769,0,false,Centrifuge
3770,0,false,Fission Reactor
3771,0,false,Reactor Turbine
3772,0,false,Nuclear Boiler
3774,0,false,Control Rod
3775,0,false,Thermometer
3776,0,false,Fusion Reactor
3777,0,false,Plasma
3778,0,false,Electromagnet
3779,0,false,Chemical Extractor
3780,0,false,Siren
3781,0,false,Electromagnet Glass
3782,0,false,Steam Funnel
3783,0,false,Particle Accelerator
3784,0,false,Instant Builder
3785,0,false,Fulmination Generator
3786,0,false,Atomic Assembler
3788,0,false,Toxic Waste
3789,0,false,Reactor Drain
3873,0,false,Reinforced Glass
3874,0,false,Concrete
3874,1,false,Compact Concrete
3874,2,false,Reinforced Concrete
3875,0,false,Camouflage
3876,0,false,Spikes
3876,1,false,Poison Spikes
3876,2,false,Flammable Spikes
3877,0,false,Proximity Detector
3878,0,false,Glass Button
3879,0,false,Glass Pressure Plate
3880,0,false,Sulfur Ore
3883,0,false,Condensed Explosives
3883,1,false,Shrapnel Explosives
3883,2,false,Incendiary Explosives
3883,3,false,Debilitation Explosives
3883,4,false,Chemical Explosives
3883,5,false,Anvil Explosives
3883,6,false,Repulsive Explosives
3883,7,false,Attractive Explosives
3883,8,false,Fragmentation Explosives
3883,9,false,Contagious Explosives
3883,10,false,Sonic Explosives
3883,11,false,Breaching Explosives
3883,12,false,Rejuvenation Explosives
3883,13,false,Thermobaric Explosives
3883,14,false,S-Mine
3883,15,false,Nuclear Explosives
3883,16,false,EMP Explosives
3883,17,false,Exothermic Explosives
3883,18,false,Endothermic Explosives
3883,19,false,Anti-Gravitational Explosives
3883,20,false,Ender Explosives
3883,21,false,Hypersonic Explosives
3883,22,false,Antimatter Explosives
3883,23,false,Red Matter Explosives
3884,0,false,Launcher Platform T1
3884,1,false,Launcher Platform T2
3884,2,false,Launcher Platform T3
3884,3,false,Launcher Control Panel T1
3884,4,false,Launcher Control Panel T2
3884,5,false,Launcher Control Panel T3
3884,6,false,Launcher Support Frame T1
3884,7,false,Launcher Support Frame T2
3884,8,false,Launcher Support Frame T3
3884,9,false,Radar Station
3884,10,false,EMP Tower
3884,11,false,Cruise Launcher
3884,12,false,Missile Coordinator
3886,0,false,tile.multiBlock.name
3887,0,false,Gun Turret
3887,1,false,Railgun
3887,2,false,AA Turret
3887,3,false,Laser Turret
3892,0,false,tile.icbm:MissileTable.name
3941,0,false,Item Translocator
3941,1,false,Liquid Translocator
3942,0,false,Bones
3970,0,false,Copper Ore
3971,0,false,Tin Ore
3981,0,false,Blueprint Projector
3982,0,false,Chemical Storage Chest
3983,0,false,Chemical Decomposer
3984,0,false,Fusion Wall
3984,1,false,Tungsten Plating
3985,0,false,tile.block.minechemGhostBlock.white.name
3986,0,false,Microscope
3987,0,false,Chemical Synthesis Machine
4000,0,false,Barrel
4000,1,false,Ender Barrel
4000,2,false,Quantum Barrel
4003,0,false,Lead Ore
4005,0,false,Mutator
4005,1,false,Frame Housing
4005,2,false,Alveary Rain Shield
4005,3,false,Alveary Lighting
4005,4,false,Electrical Stimulator
4010,0,false,Vehicle Crafting Table
4011,0,false,.name
4012,0,false,Item Spawner
4012,1,false,Player Spawner
4012,2,false,Vehicle Spawner
4014,0,false,Reinforced Construction Foam
4020,0,false,EnchantMover
4021,0,false,InfinityMJSource
4022,0,false,MarkerPlus
4023,0,false,MiningWellPlus
4024,0,false,PumpPlus
4025,0,false,QuarryPlus
4026,0,false,RefineryPlus
4037,0,false,UU-Matter.name
4038,0,false,Construction Foam.name
4039,0,false,IC2 Coolant.name
4050,0,true,Tool Charger T1
4050,1,true,Tool Charger T2
4050,2,true,Tool Charger T3
4050,3,true,Heat Press
4050,4,true,Metal Manipulator
4050,5,true,Recycler
4050,6,true,Charge Shaper
4051,0,false,Kinetic Engine
4052,0,false,Building Planner
4065,0,false,LXP Collector
4065,1,false,LXP Absorber
4065,2,false,LXP Catalyzer
4065,3,false,LXP Imprinter
4065,4,false,LXP Enchanter
4065,5,false,LXP Combiner
4065,7,false,LXP Isolator
4066,0,false,Teleposer
4066,1,false,Transpressurizer
4066,2,false,Dislocator
4067,0,false,Redwood Slab
4067,1,false,Fir Wood Slab
4067,2,false,Acacia Wood Slab
4067,3,false,Cypress Slab
4067,4,false,Japanese Maple Slab
4067,5,false,Rainbow Eucalyptus Slab
4067,6,false,Autumn Slab
4067,7,false,Bald Cypress Slab
4068,0,false,Red Cobblestone Wall
4069,0,false,Umber Autumn Sapling
4069,1,false,Goldenrod Autumn Sapling
4069,2,false,Vermillion Autumn Sapling
4069,3,false,Citrine Autumn Sapling
4069,4,false,Fir Sapling
4069,5,false,Redwood Sapling
4069,6,false,Acacia Sapling
4069,7,false,Cypress Sapling
4070,0,false,Red Rock Brick Stairs
4071,0,false,Red Cobblestone Slab
4071,1,false,Red Rock Slab
4071,2,false,Red Rock Brick Slab
4072,0,false,Redwood Stairs
4073,0,false,tile.PortalMultiBlock.name
4074,0,false,tile.PortalMod.name
4075,0,false,Acacia Wood Stairs
4076,0,false,Umber Autumn Leaves
4076,1,false,Goldenrod Autumn Leaves
4076,2,false,Vermillion Autumn Leaves
4076,3,false,Citrine Autumn Leaves
4077,0,false,Cattail
4078,0,false,Fir Log
4078,1,false,Acacia Log
4078,2,false,Cypress Log
4078,3,false,Japanese Maple Log
4079,0,false,Moving Strip Block
4080,0,false,Motor Block
4081,0,false,FrameItem
4082,0,false,Leaf Pile
4083,0,false,[IC2 Electric Floodlight - On]
4084,0,false,IC2 Electric Floodlight
4085,0,false,Floodlight
4087,0,false,Carbide Floodlight
4089,0,false,LaserPlus
4090,0,false,BreakerPlus
4091,0,false,walrus
4092,0,false,ME Fluid Access Terminal
4093,0,false,PlacerPlus
4094,0,false,Light Barrier
4095,5,true,Energy Cell
4095,0,false,ME Fuzzy Export Bus
4095,1,false,ME Fuzzy Import Bus
4095,2,false,ME Basic Export Bus
4095,3,false,ME Basic Import Bus
4095,4,false,ME Transition Plane
4095,5,false,Energy Cell
4095,6,false,ME Power Relay
4095,7,false,ME Condenser
4095,8,false,Quantum Field Ring
4095,9,false,Quantum Link Chamber
4095,10,false,Spatial Pylon
4095,11,false,ME P2P Tunnel
4095,12,false,Spatial IO Port
4156,0,false,Poison Powder
4157,0,false,Sulfur
4159,0,false,Conventional Missile
4159,1,false,Shrapnel Missile
4159,2,false,Incendiary Missile
4159,3,false,Debilitation Missile
4159,4,false,Chemical Missile
4159,5,false,Anvil Missile
4159,6,false,Repulsive Missile
4159,7,false,Attractive Missile
4159,8,false,Fragmentation Missile
4159,9,false,Contagious Missile
4159,10,false,Sonic Missile
4159,11,false,Breaching Missile
4159,12,false,Rejuvenation Missile
4159,13,false,Thermobaric Missile
4159,15,false,Nuclear Missile
4159,16,false,EMP Missile
4159,17,false,Exothermic Missile
4159,18,false,Endothermic Missile
4159,19,false,Anti-Gravitational Missile
4159,20,false,Ender Missile
4159,21,false,Hypersonic Missile
4159,22,false,Antimatter Missile
4159,23,false,Red Matter Missile
4159,24,false,Missile Module
4159,25,false,Homing Missile
4159,26,false,Anti-ballistic Missile
4159,27,false,Cluster Missile
4159,28,false,Nuclear Cluster Missile
4161,100,true,Defuser
4161,0,true,Defuser
4162,100,true,Radar Gun
4162,0,true,Radar Gun
4163,100,true,Remote Detonator
4163,0,true,Remote Detonator
4164,100,true,Laser Designator
4164,0,true,Laser Designator
4167,100,true,Rocket Launcher
4167,0,true,Rocket Launcher
4168,0,false,Conventional Grenade
4168,1,false,Shrapnel Grenade
4168,2,false,Incendiary Grenade
4168,3,false,Debilitation Grenade
4168,4,false,Chemical Grenade
4168,5,false,Anvil Grenade
4168,6,false,Repulsive Grenade
4168,7,false,Attractive Grenade
4256,0,false,Floppy Disk
4257,0,false,Floppy Disk
4258,0,true,Printed Page
4258,1,true,Printed Pages
4258,2,true,Printed Book
4259,0,false,Floppy Disk
4327,0,false,Stripes Transport Pipe
4370,0,false,Quartz Wrench
4371,0,false,Quartz Cutting Knife
4372,1,true,Matter Cannon
4372,1,true,Matter Cannon
4373,1,true,ME Wireless Access Terminal
4373,1,true,ME Wireless Access Terminal
4396,5,true,Adjustable ME Storage
4396,0,true,ME 256k Storage
4396,1,true,ME 1M Storage
4396,2,true,ME 4M Storage
4396,3,true,ME 16M Storage
4396,4,true,Empty ME Block Container
4397,0,false,Kilo Storage Cluster 
4397,1,false,Mega Storage Cluster
4397,2,false,Giga Storage Cluster
4397,3,false,Tera Storage Cluster
4398,0,true,Encryptable Cell - Encrypted
4399,0,true,Encryptable Cell - Decrypted
4400,0,false,Advanced Storage Cell Housing
4401,0,false,FluidDisplay
4401,1,false,Water
4401,2,false,fluid.tile.lava
4401,3,false,fluid.ic2.blockfluidUuMatter
4401,4,false,fluid.ic2.blockfluidCf
4401,5,false,fluid.ic2.blockFluidcoolant
4401,6,false,fluid.liquidEssence
4401,7,false,Uranium Hexafluoride
4401,8,false,Steam
4401,9,false,Deuterium
4401,10,false,Toxic Waste
4401,11,false,Liquid Poison
4401,12,false,Spring Water
4401,13,false,Acid
4401,14,false,Poison
4401,15,false,Liquid Nitrogen
4402,0,true,ME 1k Fluid Storage
4402,1,true,ME 4k Fluid Storage
4402,2,true,ME 16k Fluid Storage
4402,3,true,ME 64k Fluid Storage
4600,0,false,Sugar Charcoal
4600,1,false,Sugar Coke
4600,2,false,Cactus Charcoal
4600,3,false,Cactus Coke
4601,0,false,Barrel
4601,1,false,Water Barrel
4601,2,false,Uumatter Barrel
4601,3,false,Constructionfoam Barrel
4601,4,false,Ic2coolant Barrel
4601,5,false,Toxicwaste Barrel
4601,6,false,Bop liquidpoison Barrel
4601,7,false,Bop springwater Barrel
4601,8,false,Acid Barrel
4601,9,false,Poison Barrel
4601,10,false,Liquidnitrogen Barrel
4601,11,false,Sap Barrel
4601,12,false,Resin Barrel
4601,13,false,Latex Barrel
4601,14,false,Turpentine Barrel
4601,15,false,Oil Barrel
4601,16,false,Fuel Barrel
4601,18,false,Fortron Barrel
4601,19,false,Creosote Barrel
4601,20,false,Seared stone Barrel
4601,21,false,Liquified emerald Barrel
4601,22,false,Blood Barrel
4601,23,false,Ender Barrel
4601,24,false,Slime blue Barrel
4601,25,false,Glass Barrel
4601,26,false,Milk Barrel
4601,27,false,Biomass Barrel
4601,28,false,Biofuel Barrel
4601,29,false,Seedoil Barrel
4601,30,false,Honey Barrel
4601,31,false,Juice Barrel
4601,32,false,Ice Barrel
4601,33,false,Liquiddna Barrel
4601,34,false,Immibis liquidxp Barrel
4601,35,false,Peat Barrel
4601,36,false,Vegetable Barrel
4601,37,false,Short mead Barrel
4601,38,false,Sludge Barrel
4601,39,false,Sewage Barrel
4601,42,false,Meat Barrel
4601,43,false,Pinkslime Barrel
4601,44,false,Chocolatemilk Barrel
4601,45,false,Mushroomsoup Barrel
4601,47,false,Lithium Barrel
4601,48,false,Silicon Barrel
4601,50,false,Calcium Barrel
4601,51,false,Sodium Barrel
4601,53,false,Potassium Barrel
4601,54,false,Mercury Barrel
4601,65,false,Liquidessence Barrel
4601,66,false,Mobessence Barrel
4601,69,false,Myst ink black Barrel
4601,70,false,Minechem chemical: cellulose Barrel
4601,71,false,Minechem chemical: water Barrel
4601,72,false,Minechem chemical: carbon dioxide Barrel
4601,73,false,Minechem chemical: nitrogen dioxide Barrel
4601,74,false,Minechem chemical: toluene Barrel
4601,75,false,Minechem chemical: potassium nitrate Barrel
4601,76,false,Minechem chemical: trinitrotoluene Barrel
4601,77,false,Minechem chemical: silicon dioxide Barrel
4601,78,false,Minechem chemical: calcite Barrel
4601,79,false,Minechem chemical: pyrite Barrel
4601,80,false,Minechem chemical: nepheline Barrel
4601,81,false,Minechem chemical: sulfate (ion) Barrel
4601,82,false,Minechem chemical: noselite Barrel
4601,83,false,Minechem chemical: sodalite Barrel
4601,84,false,Minechem chemical: nitrate (ion) Barrel
4601,85,false,Minechem chemical: carbonate (ion) Barrel
4601,86,false,Minechem chemical: potassium cyanide Barrel
4601,87,false,Minechem chemical: phosphate (ion) Barrel
4601,88,false,Minechem chemical: acetate (ion) Barrel
4601,89,false,Minechem chemical: chromate (ion) Barrel
4601,90,false,Minechem chemical: hydroxide (ion) Barrel
4601,91,false,Minechem chemical: ammonium (ion) Barrel
4601,92,false,Minechem chemical: hydronium (ion) Barrel
4601,93,false,Minechem chemical: peroxide (ion) Barrel
4601,94,false,Minechem chemical: calcium oxide Barrel
4601,95,false,Minechem chemical: calcium carbonate Barrel
4601,96,false,Minechem chemical: magnesium carbonate Barrel
4601,97,false,Minechem chemical: lazurite Barrel
4601,98,false,Minechem chemical: isoprene Barrel
4601,99,false,Minechem chemical: butene Barrel
4601,100,false,Minechem chemical: polyisobutylene rubber Barrel
4601,101,false,Minechem chemical: malic acid Barrel
4601,102,false,Minechem chemical: vinyl chloride monomer Barrel
4601,103,false,Minechem chemical: polyvinyl chloride Barrel
4601,104,false,Minechem chemical: methamphetamine Barrel
4601,105,false,Minechem chemical: psilocybin Barrel
4601,106,false,Minechem chemical: iron (iii) oxide Barrel
